Date,High,Low,Open,Close,Volume,Adj Close,Name,Symbol
2020-01-02,116.33999633789062,115.0199966430664,116.0,115.5199966430664,5197700,115.5199966430664,Fiserv Inc,FISV
2020-01-03,116.7300033569336,114.5,115.02999877929688,116.37000274658203,2834000,116.37000274658203,Fiserv Inc,FISV
2020-01-06,116.97000122070312,114.86000061035156,115.18000030517578,116.93000030517578,2114800,116.93000030517578,Fiserv Inc,FISV
2020-01-07,117.33000183105469,115.19000244140625,115.94999694824219,116.4800033569336,2397800,116.4800033569336,Fiserv Inc,FISV
2020-01-08,117.69000244140625,116.55999755859375,116.55999755859375,116.80000305175781,3323100,116.80000305175781,Fiserv Inc,FISV
2020-01-09,118.01000213623047,117.12000274658203,117.54000091552734,117.80000305175781,3434200,117.80000305175781,Fiserv Inc,FISV
2020-01-10,118.69999694824219,116.94999694824219,118.4800033569336,117.12999725341797,2077200,117.12999725341797,Fiserv Inc,FISV
2020-01-13,118.61000061035156,116.86000061035156,117.0,118.52999877929688,3094300,118.52999877929688,Fiserv Inc,FISV
2020-01-14,118.52999877929688,117.27999877929688,118.30999755859375,117.55000305175781,2662600,117.55000305175781,Fiserv Inc,FISV
2020-01-15,119.30999755859375,117.70999908447266,117.93000030517578,118.51000213623047,2015100,118.51000213623047,Fiserv Inc,FISV
2020-01-16,120.2699966430664,118.93000030517578,119.5,120.20999908447266,2011100,120.20999908447266,Fiserv Inc,FISV
2020-01-17,120.86000061035156,119.7699966430664,120.79000091552734,120.68000030517578,4086600,120.68000030517578,Fiserv Inc,FISV
2020-01-21,121.61000061035156,120.33999633789062,120.5999984741211,120.61000061035156,2426700,120.61000061035156,Fiserv Inc,FISV
2020-01-22,122.5199966430664,121.27999877929688,121.30000305175781,122.04000091552734,2922900,122.04000091552734,Fiserv Inc,FISV
2020-01-23,122.51000213623047,121.04000091552734,122.05000305175781,122.2300033569336,2105300,122.2300033569336,Fiserv Inc,FISV
2020-01-24,122.93000030517578,120.52999877929688,122.58000183105469,120.83999633789062,1736200,120.83999633789062,Fiserv Inc,FISV
2020-01-27,120.37000274658203,118.22000122070312,118.69999694824219,119.30000305175781,1651200,119.30000305175781,Fiserv Inc,FISV
2020-01-28,121.13999938964844,119.05999755859375,119.30000305175781,120.43000030517578,3917500,120.43000030517578,Fiserv Inc,FISV
2020-01-29,121.05000305175781,119.69000244140625,120.8499984741211,120.04000091552734,2088000,120.04000091552734,Fiserv Inc,FISV
