Date,High,Low,Open,Close,Volume,Adj Close,Name,Symbol
2020-01-02,333.3500061035156,327.70001220703125,328.54998779296875,333.32000732421875,4544400.0,331.34857177734375,Boeing Company,BA
2020-01-03,334.8900146484375,330.29998779296875,330.6300048828125,332.760009765625,3875900.0,330.7919006347656,Boeing Company,BA
2020-01-06,334.8599853515625,327.8800048828125,329.29998779296875,333.739990234375,5355000.0,331.7660827636719,Boeing Company,BA
2020-01-07,344.19000244140625,330.7099914550781,334.260009765625,337.2799987792969,9898600.0,335.28515625,Boeing Company,BA
2020-01-08,334.0299987792969,329.6000061035156,332.3999938964844,331.3699951171875,8239200.0,329.41009521484375,Boeing Company,BA
2020-01-09,341.7300109863281,332.04998779296875,334.95001220703125,336.3399963378906,8175600.0,334.3507080078125,Boeing Company,BA
2020-01-10,337.70001220703125,329.45001220703125,335.55999755859375,329.9200134277344,7161700.0,327.96868896484375,Boeing Company,BA
2020-01-13,334.1000061035156,330.0799865722656,332.3999938964844,330.2200012207031,5648500.0,328.26690673828125,Boeing Company,BA
2020-01-14,335.3500061035156,328.2799987792969,330.760009765625,332.3500061035156,6945300.0,330.3843078613281,Boeing Company,BA
2020-01-15,333.1099853515625,329.69000244140625,332.3500061035156,329.79998779296875,4578300.0,327.8493957519531,Boeing Company,BA
2020-01-16,332.8699951171875,329.30999755859375,331.04998779296875,332.0,4024100.0,330.036376953125,Boeing Company,BA
2020-01-17,332.5,323.0,332.3900146484375,324.1499938964844,11061700.0,322.2328186035156,Boeing Company,BA
2020-01-21,326.6000061035156,305.75,322.6000061035156,313.3699951171875,19318000.0,311.5165710449219,Boeing Company,BA
2020-01-22,312.8399963378906,302.7200012207031,309.82000732421875,309.0,18792600.0,307.17242431640625,Boeing Company,BA
2020-01-23,318.1700134277344,307.70001220703125,308.5,317.7900085449219,9702100.0,315.9104309082031,Boeing Company,BA
2020-01-24,326.20001220703125,312.510009765625,322.0,323.04998779296875,17798200.0,321.1393127441406,Boeing Company,BA
2020-01-27,321.260009765625,314.5799865722656,316.2099914550781,316.6000061035156,7468100.0,314.72747802734375,Boeing Company,BA
2020-01-28,319.3599853515625,314.0,318.04998779296875,316.55999755859375,5502200.0,314.6877136230469,Boeing Company,BA
2020-01-29,327.17999267578125,319.1400146484375,324.3500061035156,322.0199890136719,12454700.0,320.1153869628906,Boeing Company,BA
2020-01-30,325.3500061035156,317.6400146484375,320.5,323.29998779296875,6022000.0,321.3878173828125,Boeing Company,BA
2020-01-31,321.92999267578125,316.989990234375,321.75,318.2699890136719,4999600.0,316.3875732421875,Boeing Company,BA
2020-02-03,320.739990234375,314.8800048828125,318.75,316.0,4847700.0,314.1310119628906,Boeing Company,BA
2020-02-04,319.4800109863281,315.0299987792969,318.2799987792969,317.94000244140625,3779800.0,316.0595397949219,Boeing Company,BA
2020-02-05,329.67999267578125,319.2300109863281,320.5,329.54998779296875,6071800.0,327.6008605957031,Boeing Company,BA
2020-02-06,343.44000244140625,325.6600036621094,330.9100036621094,341.42999267578125,12845500.0,339.4106140136719,Boeing Company,BA
2020-02-07,340.739990234375,335.69000244140625,340.3699951171875,336.75,5337800.0,334.75830078125,Boeing Company,BA
2020-02-10,345.94000244140625,336.32000732421875,337.2200012207031,344.6700134277344,5876400.0,342.6314697265625,Boeing Company,BA
2020-02-11,348.07000732421875,342.1000061035156,347.6400146484375,344.4200134277344,5311500.0,342.3829345703125,Boeing Company,BA
2020-02-12,349.95001220703125,345.8500061035156,346.4200134277344,347.45001220703125,4421500.0,345.39501953125,Boeing Company,BA
2020-02-13,347.8900146484375,342.6300048828125,344.32000732421875,342.82000732421875,3783100.0,342.82000732421875,Boeing Company,BA
2020-02-14,344.5,338.0,342.29998779296875,340.489990234375,4199800.0,340.489990234375,Boeing Company,BA
2020-02-18,339.989990234375,336.1000061035156,338.7699890136719,338.8800048828125,2904600.0,338.8800048828125,Boeing Company,BA
2020-02-19,341.4700012207031,335.8599853515625,338.1199951171875,338.29998779296875,4935700.0,338.29998779296875,Boeing Company,BA
2020-02-20,341.239990234375,335.3900146484375,338.2900085449219,336.2799987792969,2807500.0,336.2799987792969,Boeing Company,BA
2020-02-21,334.6600036621094,330.2300109863281,334.04998779296875,330.3800048828125,3709900.0,330.3800048828125,Boeing Company,BA
2020-02-24,321.739990234375,316.3299865722656,320.0,317.8999938964844,6073200.0,317.8999938964844,Boeing Company,BA
2020-02-25,320.6400146484375,303.6300048828125,318.260009765625,304.1400146484375,8052500.0,304.1400146484375,Boeing Company,BA
2020-02-26,315.2200012207031,304.05999755859375,307.0,305.5899963378906,6987300.0,305.5899963378906,Boeing Company,BA
2020-02-27,301.0,284.2900085449219,300.3699951171875,287.760009765625,10982400.0,287.760009765625,Boeing Company,BA
2020-02-28,282.8599853515625,269.6000061035156,278.07000732421875,275.1099853515625,15375100.0,275.1099853515625,Boeing Company,BA
