Date,High,Low,Open,Close,Volume,Adj Close,Name,Symbol
2020-01-02,182.6999969482422,180.02000427246094,180.77999877929688,182.57000732421875,1056900.0,178.84097290039062,KLA Corporation,KLAC
2020-01-03,181.1699981689453,177.86000061035156,179.3300018310547,179.0800018310547,833400.0,175.42225646972656,KLA Corporation,KLAC
2020-01-06,177.55999755859375,174.08999633789062,176.32000732421875,175.0500030517578,1266800.0,171.47457885742188,KLA Corporation,KLAC
2020-01-07,177.77000427246094,174.3000030517578,176.13999938964844,176.44000244140625,1139300.0,172.836181640625,KLA Corporation,KLAC
2020-01-08,178.66000366210938,175.52000427246094,176.5,176.6699981689453,883500.0,173.06146240234375,KLA Corporation,KLAC
2020-01-09,179.4199981689453,174.9499969482422,178.41000366210938,175.49000549316406,916900.0,171.90557861328125,KLA Corporation,KLAC
2020-01-10,177.42999267578125,171.9499969482422,176.41000366210938,173.00999450683594,883800.0,169.47622680664062,KLA Corporation,KLAC
2020-01-13,175.11000061035156,173.36000061035156,173.97000122070312,175.10000610351562,662000.0,171.5235595703125,KLA Corporation,KLAC
2020-01-14,178.22000122070312,174.07000732421875,175.91000366210938,177.47999572753906,1279600.0,173.85491943359375,KLA Corporation,KLAC
2020-01-15,178.6999969482422,175.85000610351562,177.08999633789062,177.9199981689453,922800.0,174.28594970703125,KLA Corporation,KLAC
2020-01-16,181.8300018310547,179.00999450683594,179.5,180.91000366210938,1197200.0,177.2148895263672,KLA Corporation,KLAC
2020-01-17,180.89999389648438,177.36000061035156,180.8699951171875,178.72999572753906,1604700.0,175.07940673828125,KLA Corporation,KLAC
2020-01-21,180.88999938964844,177.57000732421875,177.64999389648438,178.80999755859375,1571400.0,175.1577606201172,KLA Corporation,KLAC
2020-01-22,182.77999877929688,179.8699951171875,180.0,180.1300048828125,1084600.0,176.45082092285156,KLA Corporation,KLAC
2020-01-23,182.66000366210938,179.1199951171875,179.82000732421875,182.5500030517578,1056900.0,178.82138061523438,KLA Corporation,KLAC
2020-01-24,184.5,178.42999267578125,183.8800048828125,179.39999389648438,961000.0,175.73570251464844,KLA Corporation,KLAC
2020-01-27,175.22999572753906,169.85000610351562,174.77000427246094,170.30999755859375,1581300.0,166.8313751220703,KLA Corporation,KLAC
2020-01-28,176.3300018310547,171.6999969482422,172.1999969482422,175.92999267578125,938100.0,172.3365936279297,KLA Corporation,KLAC
2020-01-29,176.94000244140625,171.66000366210938,176.35000610351562,171.72000122070312,1028900.0,168.2126007080078,KLA Corporation,KLAC
2020-01-30,175.3699951171875,169.57000732421875,173.5,172.9199981689453,1448000.0,169.38807678222656,KLA Corporation,KLAC
2020-01-31,172.75,165.25,171.3800048828125,165.74000549316406,1505700.0,162.35475158691406,KLA Corporation,KLAC
2020-02-03,170.64999389648438,167.00999450683594,167.27000427246094,169.92999267578125,1181500.0,166.4591522216797,KLA Corporation,KLAC
